"id","accession number","title","who","image","when","date","numTags"
267616,"33.43.21","Portraits—Evening","Edward J. Steichen","http://images.metmuseum.org/CRDImages/ph/original/DP232882.jpg","A.D. 1900-present","1903, printed 1908",1
267720,"33.43.306","Portrait of Mrs. H.","Clarence H. White","http://images.metmuseum.org/CRDImages/ph/original/PH155.jpg","A.D. 1800-1900","1898",1
267781,"33.43.365","Portrait","F. Holland Day","http://images.metmuseum.org/CRDImages/ph/original/MM58775.jpg","A.D. 1800-1900","1890s",1
267799,"33.43.386","[Female Nude Standing in Doorway with Small Mirror in Hand]",["Alfred Stieglitz","Clarence H. White"],"http://images.metmuseum.org/CRDImages/ph/original/MM58793.jpg","A.D. 1900-present","1907, printed 1907–9",1
267873,"33.43.94","Portrait","Frank Eugene","http://images.metmuseum.org/CRDImages/ph/original/MM58471.jpg","A.D. 1900-present","1901",1
268309,"37.14.12","[Unidentified Boy in Dark Suit]",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes"],"http://images.metmuseum.org/CRDImages/ph/original/37.14.12.jpg","A.D. 1800-1900","ca. 1850",1
268310,"37.14.13","[Unidentified Woman]",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes"],"http://images.metmuseum.org/CRDImages/ph/original/PH196.jpg","A.D. 1800-1900","ca. 1850",1
268318,"37.14.20","Miss Hodges of Salem",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes"],"http://images.metmuseum.org/CRDImages/ph/original/PH204.jpg","A.D. 1800-1900","ca. 1850",1
268334,"37.14.35","[Woman in Profile with Lace Collar and Shawl]",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes"],"http://images.metmuseum.org/CRDImages/ph/original/37.14.35.jpg","A.D. 1800-1900","ca. 1850",1
268338,"37.14.39","[Boston Doctors]",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes"],"http://images.metmuseum.org/CRDImages/ph/original/37.14.39.jpg","A.D. 1800-1900","ca. 1850",4
268341,"37.14.41","Lola Montez",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes"],"http://images.metmuseum.org/CRDImages/ph/original/37.14.41.jpg","A.D. 1800-1900","ca. 1850",1
268344,"37.14.44","William Henry Harrison",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes","Albert Gallatin Hoit"],"http://images.metmuseum.org/CRDImages/ph/original/DT1670.jpg","A.D. 1800-1900","ca. 1850",1
268346,"37.14.46","Jenny Lind and Her Husband, Otto Goldschmidt",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes"],"http://images.metmuseum.org/CRDImages/ph/original/MM86166.jpg","A.D. 1800-1900","ca. 1850",1
268351,"37.14.50","Charles Sprague",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes","Charles Sprague"],"http://images.metmuseum.org/CRDImages/ph/original/PH231.jpg","A.D. 1800-1900","ca. 1850",1
268353,"37.14.52","[Elderly Man; Full Face]",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes"],"http://images.metmuseum.org/CRDImages/ph/original/37.14.52.jpg","A.D. 1800-1900","ca. 1850",1
268354,"37.14.53","[Girl with Portrait of George Washingtion]",["Albert Sands Southworth","Southworth  Hawes","Josiah Johnson Hawes"],"http://images.metmuseum.org/CRDImages/ph/original/37.14.53.jpg","A.D. 1800-1900","ca. 1850",1
268361,"37.14.8","[Students from the Emerson School for Girls]",["Albert Sands Southworth","Southworth  Hawes"],"http://images.metmuseum.org/CRDImages/ph/original/PH241.jpg","A.D. 1800-1900","ca. 1850",1
268719,"41.21.9","Charles Hay Cameron, Esq., in His Garden at Freshwater","Julia Margaret Cameron","http://images.metmuseum.org/CRDImages/ph/original/DP295213.jpg","A.D. 1800-1900","1865–67",1
268935,"46.1.160","Fishermen Ashore",["David Octavius Hill","Hill  Adamson","Robert  Adamson"],"http://images.metmuseum.org/CRDImages/ph/original/PH9470.jpg","A.D. 1800-1900","1843–47",2
268988,"46.1.45","Cecily Hamilton","Oscar Gustav Rejlander","http://images.metmuseum.org/CRDImages/ph/original/DP295241.jpg","A.D. 1800-1900","1863–1867",1
269146,"47.46.17","[Portrait of a Young Woman in Gingham Dress, Shawl]","Unknown, American","http://images.metmuseum.org/CRDImages/ph/original/Unk_47.46.17_recto.jpg","A.D. 1800-1900","1840s–50s",1
269233,"48.83.18","[Group Portrait of Six People]","Franz Antoine","http://images.metmuseum.org/CRDImages/ph/original/DP111491.jpg","A.D. 1800-1900","1850s–60s",1
269240,"48.83.24","[Group Portrait of the Antoine and Höusermann Families]","Franz Antoine","http://images.metmuseum.org/CRDImages/ph/original/DP111496.jpg","A.D. 1800-1900","1850s–60s",1
269258,"48.83.40","[Portrait of Two Girls]","Franz Antoine","http://images.metmuseum.org/CRDImages/ph/original/DP111510.jpg","A.D. 1800-1900","1850s–60s",1
269259,"48.83.41","[Portrait of a Seated Woman Surrounded by Five Girls, Seated and Standing]","Franz Antoine","http://images.metmuseum.org/CRDImages/ph/original/DP111511.jpg","A.D. 1800-1900","1850s–60s",1
269266,"48.83.8","[Portrait of an Elderly Woman]","Franz Antoine","http://images.metmuseum.org/CRDImages/ph/original/DP111483.jpg","A.D. 1800-1900","1850s–60s",1
269292,"49.55.171","Portrait","Frank Eugene","http://images.metmuseum.org/CRDImages/ph/original/MM58864.jpg",,"1890s–1910s",1
269325,"49.55.202","Female Head","Joseph T. Keiley","http://images.metmuseum.org/CRDImages/ph/original/MM58897.jpg",,"ca. 1899",1
269417,"49.55.308","Family Portrait","Ansel Easton Adams","http://images.metmuseum.org/CRDImages/ph/original/MM58979.jpg","A.D. 1900-present","1932–34",4
269445,"49.55.38","Hodge Kirnon","Alfred Stieglitz","http://images.metmuseum.org/CRDImages/ph/original/DP223962.jpg","A.D. 1900-present","1917",1
269616,"52.605","[Carte-de-Visite Album of Famous American Personages]",["Albert Bierstadt","John Frederick Kensett","Edward Anthony","James Wallace Black","John Adams Whipple","Jeremiah Gurney","Abraham Lincoln","George Gardner Rockwood","Charles Bierstadt","Charles DeForest Fredricks","Edward Bierstadt","Horace Greeley","John P. Soule","Charles Taber","American Phototype Company","Richard A. Lewis","William Klauser"],"http://images.metmuseum.org/CRDImages/ph/original/MM76543.jpg","A.D. 1800-1900","1860s–70s",2
270045,"58.577.23","Portrait - S.R.","Alfred Stieglitz","http://images.metmuseum.org/CRDImages/ph/original/MM69658.jpg","A.D. 1900-present","1904, printed 1912",1
270326,"60.710.2","Mrs. Alice Raphael","Aimé Dupont","http://images.metmuseum.org/CRDImages/ph/original/DP116730.jpg","A.D. 1800-1900","1890s",1
270334,"61.514.12","Professor Samuel F. B. Morse, LL.D.","Unknown, American","http://images.metmuseum.org/CRDImages/ph/original/DP149501.jpg","A.D. 1800-1900","1850s",1
270743,"62.684.52","[Man with Hand to Face]","Johan Hagemeyer","http://images.metmuseum.org/CRDImages/ph/original/DP72193.jpg","A.D. 1900-present","1920s–40s",1
270790,"62.684.95","[Man with Head Resting on Hands]","Johan Hagemeyer","http://images.metmuseum.org/CRDImages/ph/original/DP72217.jpg","A.D. 1900-present","1920s–30s",1
270849,"63.606.1.33","Study of a Head","Oscar Gustav Rejlander","http://images.metmuseum.org/CRDImages/ph/original/DP209255.jpg","A.D. 1800-1900","1857",1
270956,"64.677.4","Charles Baudelaire",["Étienne Carjat","Goupil et Cie"],"http://images.metmuseum.org/CRDImages/ph/original/DP109640.jpg","A.D. 1800-1900","ca. 1863",1
271100,"66.640.2.4","Portrait, Turkish Summer Costume","Francis Frith","http://images.metmuseum.org/CRDImages/ph/original/DP116344.jpg","A.D. 1800-1900","1857",1
271522,"69.607.9","Beatrice","Julia Margaret Cameron","http://images.metmuseum.org/CRDImages/ph/original/DP295214.jpg","A.D. 1800-1900","1866",1
271574,"1997.61.45","Georgia O'Keeffe","Alfred Stieglitz","http://images.metmuseum.org/CRDImages/ph/original/PH379A.jpg","A.D. 1900-present","1918",1
271601,"1997.61.35","Georgia O'Keeffe","Alfred Stieglitz","http://images.metmuseum.org/CRDImages/ph/original/PH374A.jpg","A.D. 1900-present","1932",1
271634,"1997.61.36","Georgia O'Keeffe","Alfred Stieglitz","http://images.metmuseum.org/CRDImages/ph/original/DP230868.jpg","A.D. 1900-present","1932",1
271723,"33.43.383","Portrait","Frank Eugene","http://images.metmuseum.org/CRDImages/ph/original/MM58790.jpg",,"1890s–1910s",1
271747,"49.55.246","Alfred Stieglitz, Esquire. Photographer and Truthseeker","Frank Eugene","http://images.metmuseum.org/CRDImages/ph/original/MM58934.jpg","A.D. 1800-1900","1899",1
271755,"33.43.91","Portrait","Frank Eugene","http://images.metmuseum.org/CRDImages/ph/original/MM58468.jpg","A.D. 1800-1900","1898",1
271801,"1985.1027.8","[Male Portrait]","Thomas Eakins","http://images.metmuseum.org/CRDImages/ph/original/MM74873.jpg","A.D. 1800-1900","1884",1
271811,"1985.1027.18","Self-Portrait","Thomas Eakins","http://images.metmuseum.org/CRDImages/ph/original/MM74883.jpg","A.D. 1800-1900","1889–94",1
271859,"1979.547.5","[Female Model, Hand to Head]","Thomas Eakins","http://images.metmuseum.org/CRDImages/ph/original/MM90772_1979.547.5.jpg","A.D. 1800-1900","1880s",1
271881,"43.87.13","George W. Holmes","Thomas Eakins","http://images.metmuseum.org/CRDImages/ph/original/MM14558.jpg","A.D. 1800-1900","1880s",1
271905,"47.62.4","[Female portrait]","Thomas Eakins","http://images.metmuseum.org/CRDImages/ph/original/DP116698.jpg","A.D. 1800-1900","1880s",1
271960,"1996.532.2","[Portrait of a Woman]","Unknown, American","http://images.metmuseum.org/CRDImages/ph/original/MM89462.jpg","A.D. 1800-1900","1860s",1
271974,"1996.166.1","[Walker Evans Jr.'s Rugby Team Portrait]","Unknown, American","http://images.metmuseum.org/CRDImages/ph/original/DP68704.jpg","A.D. 1800-1900","1890s",3
271983,"1996.166.10","[Walker Evans, Facing Right with Joined Hands]","Unknown, American","http://images.metmuseum.org/CRDImages/ph/original/DP49299.jpg","A.D. 1900-present","ca. 1911",1
272000,"1996.166.27","[Self-portrait, Seated in Hanns Skolle's Apartment at 13 East 14th Street, New York City]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/DP49312.jpg","A.D. 1900-present","March 1928",1
272005,"1996.166.32","[Self-portrait in Automated Photobooth]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/DP49316.jpg","A.D. 1900-present","1929",1
272006,"1996.166.33","[Self-Portrait in Automated Photobooth]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/DP230149.jpg","A.D. 1900-present","1929",1
272007,"1996.166.34","[Self-Portrait in Automated Photobooth]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/DP49842.jpg","A.D. 1900-present","1929",1
272008,"1996.166.35","[Self-Portrait in Automated Photobooth]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/DP49843.jpg","A.D. 1900-present","1929",1
272190,"1994.251.1002","[South Seas: Cressida Sailor Posing for Portrait with Two Men in Sarongs and a Woman on Shore]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH3225.jpg","A.D. 1900-present","1932",4
272255,"1994.251.119","[Self-Portrait in Sunglasses Before Bookshelf, 48 Columbia Heights, Brooklyn, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH2654.jpg","A.D. 1900-present","1929",1
272587,"1994.251.418","[Hanns Skolle with Arms Raised Over Head, Shirtless]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH2841.jpg","A.D. 1900-present","1928–33",1
273671,"1994.254.330","[Elmina Nettleton Soby]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6461.jpg","A.D. 1900-present","1930s",1
273706,"1994.254.362","[Emily Workum and Her Children on Lawn, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6476.jpg","A.D. 1900-present","1939–40",1
273708,"1994.254.364","[Emily Workum and Her Children on Lawn, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6478.jpg","A.D. 1900-present","1939–40",1
273710,"1994.254.366","[Emily Workum and Her Children on Lawn, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6480.jpg","A.D. 1900-present","1939–40",1
273711,"1994.254.367","[Emily Workum and Her Children on Lawn, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6498.jpg","A.D. 1900-present","1939–40",2
273715,"1994.254.370","[Emily Workum and Her Children on Lawn, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6501.jpg","A.D. 1900-present","1939–40",1
273717,"1994.254.372","[Emily Workum and Her Children on Lawn, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6503.jpg","A.D. 1900-present","1939–40",2
273718,"1994.254.373","[Emily Workum, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6504.jpg","A.D. 1900-present","1939–40",1
273719,"1994.254.374","[Robert Workum, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6505.jpg","A.D. 1900-present","1939–40",1
273721,"1994.254.376","[Emily Workum and Her Son Robert, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6507.jpg","A.D. 1900-present","1939–40",1
273729,"1994.254.383","[Double Exposure: Robert and Lee Workum, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6514.jpg","A.D. 1900-present","1939–40",2
273739,"1994.254.392","[Lee Workum, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6523.jpg","A.D. 1900-present","1939–40",1
273740,"1994.254.393","[Lee Workum, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6524.jpg","A.D. 1900-present","1939–40",1
273741,"1994.254.394","[Lee Workum, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6525.jpg","A.D. 1900-present","1939–40",1
273742,"1994.254.395","[Lee Workum, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6526.jpg","A.D. 1900-present","1939–40",1
273743,"1994.254.396","[Lee Workum, Bedford Village, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6527.jpg","A.D. 1900-present","1939–40",1
273770,"1994.254.42","[Samuel Barber, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6173.jpg","A.D. 1900-present","April 1 or 2, 1942",1
273845,"1994.254.488","[Lewis Preston, Bedford, New York]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6619.jpg","A.D. 1900-present","1940",1
273922,"1994.254.557","[Wedding Portrait: Margot Loines]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6688.jpg","A.D. 1900-present","1930s–40s",1
273923,"1994.254.558","[Wedding Portrait: Margot Loines]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6689.jpg","A.D. 1900-present","1930s–40s",1
273927,"1994.254.561","[Wedding Portrait: Margot Loines]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6692.jpg","A.D. 1900-present","1930s–40s",1
273930,"1994.254.564","[Wedding Portrait: Margot Loines]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6695.jpg","A.D. 1900-present","1930s–40s",1
273936,"1994.254.57","[Dorothy Bitter]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6188.jpg","A.D. 1900-present","October–November 1937",1
273941,"1994.254.574","[Wedding Portrait: Margot Loines]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6705.jpg","A.D. 1900-present","1930s–40s",1
273942,"1994.254.575","[Wedding Portrait: Margot Loines]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6706.jpg","A.D. 1900-present","1930s–40s",1
273945,"1994.254.578","[Wedding Portrait: Margot Loines]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6709.jpg","A.D. 1900-present","1930s–40s",1
273946,"1994.254.579","[Wedding Portrait: Margot Loines]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6710.jpg","A.D. 1900-present","1930s–40s",1
273947,"1994.254.58","[Ursula and Dorothy Bitter]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH6189.jpg","A.D. 1900-present","October–November 1937",1
274535,"1994.255.209","[Seaman Posing for Portrait Aboard Ship: ""RUTH SHAW""]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH1185.jpg","A.D. 1900-present","1930s",1
274538,"1994.255.211","[Unidentified Woman Posing with Head Framed in Wooden Device]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH1187.jpg","A.D. 1900-present","1930s",1
274774,"1994.256.13","[South Seas: Female Portrait]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH1753_1994.256.13.jpg","A.D. 1900-present","1932",1
275356,"1994.256.655","[Self-Portrait]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH2010.jpg","A.D. 1900-present","1930–34",1
275373,"1994.256.73","[South Seas: Male Portrait]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH1870_1994.256.73.jpg","A.D. 1900-present","1932",1
275402,"1994.257.1","[Lou Block]","Walker Evans","http://images.metmuseum.org/CRDImages/ph/original/PH2320.jpg","A.D. 1900-present","1930–35",1
