id,accession number,title,who,image,when,date,numTags,whatString,collPage,gallery-id,,,,,,,,,,,,,,,
268309,37.14.12,[Unidentified Boy in Dark Suit],"[""Albert Sands Southworth""",Southworth  Hawes,Josiah Johnson Hawes],http://images.metmuseum.org/CRDImages/ph/original/37.14.12.jpg,A.D. 1800-1900,ca. 1850,1,"[""Photographs"",""Daguerreotypes""]",,,,,,,,,,,,,,,
268310,37.14.13,[Unidentified Woman],"[""Albert Sands Southworth""",Southworth  Hawes,Josiah Johnson Hawes],http://images.metmuseum.org/CRDImages/ph/original/PH196.jpg,A.D. 1800-1900,ca. 1850,1,"[""Photographs"",""Daguerreotypes""]",,,,,,,,,,,,,,,
268318,37.14.20,Miss Hodges of Salem,"[""Albert Sands Southworth""",Southworth  Hawes,Josiah Johnson Hawes],http://images.metmuseum.org/CRDImages/ph/original/PH204.jpg,A.D. 1800-1900,ca. 1850,1,"[""Photographs"",""Daguerreotypes""]",,,,,,,,,,,,,,,
268334,37.14.35,[Woman in Profile with Lace Collar and Shawl],"[""Albert Sands Southworth""",Southworth  Hawes,Josiah Johnson Hawes],http://images.metmuseum.org/CRDImages/ph/original/37.14.35.jpg,A.D. 1800-1900,ca. 1850,1,"[""Photographs"",""Daguerreotypes""]",,,,,,,,,,,,,,,
268338,37.14.39,[Boston Doctors],"[""Albert Sands Southworth""",Southworth  Hawes,Josiah Johnson Hawes],http://images.metmuseum.org/CRDImages/ph/original/37.14.39.jpg,A.D. 1800-1900,ca. 1850,4,"[""Photographs"",""Daguerreotypes""]",,,,,,,,,,,,,,,
268341,37.14.41,Lola Montez,"[""Albert Sands Southworth""",Southworth  Hawes,Josiah Johnson Hawes],http://images.metmuseum.org/CRDImages/ph/original/37.14.41.jpg,A.D. 1800-1900,ca. 1850,1,"[""Photographs"",""Daguerreotypes""]",,,,,,,,,,,,,,,
268346,37.14.46,"Jenny Lind and Her Husband, Otto Goldschmidt","[""Albert Sands Southworth""",Southworth  Hawes,Josiah Johnson Hawes],http://images.metmuseum.org/CRDImages/ph/original/MM86166.jpg,A.D. 1800-1900,ca. 1850,1,"[""Photographs"",""Daguerreotypes""]",,,,,,,,,,,,,,,
268353,37.14.52,[Elderly Man; Full Face],"[""Albert Sands Southworth""",Southworth  Hawes,Josiah Johnson Hawes],http://images.metmuseum.org/CRDImages/ph/original/37.14.52.jpg,A.D. 1800-1900,ca. 1850,1,"[""Photographs"",""Daguerreotypes""]",,,,,,,,,,,,,,,
268354,37.14.53,[Girl with Portrait of George Washingtion],"[""Albert Sands Southworth""",Southworth  Hawes,Josiah Johnson Hawes],http://images.metmuseum.org/CRDImages/ph/original/37.14.53.jpg,A.D. 1800-1900,ca. 1850,1,"[""Photographs"",""Daguerreotypes""]",,,,,,,,,,,,,,,
264392,1985.1142.7,[Portrait of Dr. Charles Henry Breed],"[""Unknown"," American""",Charles Henry Breed],http://images.metmuseum.org/CRDImages/ph/original/DP252157.jpg,A.D. 1900-present,ca. 1916,1,"[""Photographs"",""Gelatin silver prints""]",,,,,,,,,,,,,,,
268935,46.1.160,Fishermen Ashore,"[""David Octavius Hill""",Hill  Adamson,Robert  Adamson],http://images.metmuseum.org/CRDImages/ph/original/PH9470.jpg,A.D. 1800-1900,1843â€“47,2,"[""Photographs"",""Salted paper prints""]",,,,,,,,,,,,,,,
228851,62.105,Portrait of Countess Elizabeth Romanovna Vorontsova (1739â€“1792),"[""Imperial Russian Tapestry Manufactory"," Saint Petersburg""",Jean Baptiste Rondet],http://images.metmuseum.org/CRDImages/es/original/176539.jpg,A.D. 1600-1800,1762,1,"[""Silk"",""Textiles"",""Wool"",""Tapestries""]",,,,,,,,,,,,,,,
221474,23.163.3,Head of a Woman,"[""Morris & Company""",Sir Edward Burne-Jones,Merton Abbey Tapestry Works],http://images.metmuseum.org/CRDImages/es/original/SC77394.jpg,,before 1923,1,"[""Textiles"",""Wool"",""Tapestries""]",,,,,,,,,,,,,,,
227726,53.225.9,"The Festival of Psyche, with Bacchus from a set of Mythological Subjects after Giulio Romano","[""Giulio Romano""","Louis XIV, King of France",Manufacture Nationale des Gobelins,Antoine Coypel,Jean Jans the Younger,Bon Boullogne],http://images.metmuseum.org/CRDImages/es/original/173274.jpg,A.D. 1600-1800,,,,,,,,,,,,,,,
269616,52.605,[Carte-de-Visite Album of Famous American Personages],"[""Albert Bierstadt""",John Frederick Kensett,Edward Anthony,James Wallace Black,John Adams Whipple,Jeremiah Gurney,Abraham Lincoln,George Gardner Rockwood,,,,,,,,,,,,,,,
12726,42.95.29,Tableau of Indian Faces,"[""Pavel Petrovich Svinin""",John Lewis Krimmel],http://images.metmuseum.org/CRDImages/ap/original/ap42.95.29.jpg,A.D. 1800-1900,1811â€“ca. 1813,16,"[""Drawings"",""Paper"",""Paintings"",""Watercolors"",""Chalk"",""Gum arabic"",""Gouaches"",""Laid paper"",""Black chalk""]",http://www.metmuseum.org/Collections/search-the-collections/12726,,,,,,,,,,,,,,,
13091,99.29.1,Edward Kellogg,"[""Samuel Lovett Waldo""",William Jewett],http://images.metmuseum.org/CRDImages/ap/original/ap99.29.1.jpg,A.D. 1800-1900,1831â€“32,1,"[""Paintings"",""Oil paintings""]",http://www.metmuseum.org/Collections/search-the-collections/13091,522,,,,,,,,,,,,,,
13097,99.29.2,Mrs. Edward Kellogg,"[""Samuel Lovett Waldo""",William Jewett],http://images.metmuseum.org/CRDImages/ap/original/ap99.29.2.jpg,A.D. 1800-1900,1831â€“32,1,"[""Paintings"",""Oil paintings""]",http://www.metmuseum.org/Collections/search-the-collections/13097,,,,,,,,,,,,,,,
13101,1973.123,Portrait of a Girl with Flowers,"[""Samuel Lovett Waldo""",William Jewett],http://images.metmuseum.org/CRDImages/ap/original/ap1973.123.jpg,A.D. 1800-1900,ca. 1835,1,"[""Paintings"",""Oil paintings""]",http://www.metmuseum.org/Collections/search-the-collections/13101,,,,,,,,,,,,,,,
17660,2003.52,Portrait of a Lady,"[""Henry Inman""",Thomas Seir Cummings],http://images.metmuseum.org/CRDImages/ap/original/DT11701.jpg,A.D. 1800-1900,ca. 1827,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/17660,,,,,,,,,,,,,,,
18588,2004.285,Portrait of a Gentleman,"[""Henry Williams""",William M. S. Doyle],http://images.metmuseum.org/CRDImages/ap/original/DP110801.jpg,A.D. 1800-1900,1810,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/18588,,,,,,,,,,,,,,,
193106,14.132.2,Democritus,"[""Wedgwood  Bentley""",Anthony Keeling],http://images.metmuseum.org/CRDImages/es/original/26785.jpg,A.D. 1600-1800,18th century,1,"[""Ceramics"",""Pottery"",""Figures"",""Busts"",""Basalt""]",http://www.metmuseum.org/Collections/search-the-collections/193106,,,,,,,,,,,,,,,
195533,26.260.26,"Louis XVI (1754â€“1793, r. 1774â€“93)","[""SÃ¨vres Manufactory""",Jean-Etienne Mascret],http://images.metmuseum.org/CRDImages/es/original/66040.jpg,A.D. 1800-1900,1820,1,"[""Ceramics"",""Clay"",""Faience"",""Porcelain"",""Figures"",""Glazing"",""Hard paste porcelain"",""Busts"",""Biscuit""]",http://www.metmuseum.org/Collections/search-the-collections/195533,,,,,,,,,,,,,,,
198766,41.100.244,"Louis XV (1710â€“1774), King of France","[""Jean-Baptiste Lemoyne the Younger""",Mme de Pompadour],http://images.metmuseum.org/CRDImages/es/original/DP217996.jpg,A.D. 1600-1800,1757,1,"[""Sculpture"",""Figures"",""Marble"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/198766,,,,,,,,,,,,,,,
199091,42.76.24,Coenraad Jacob Temminck,"[""Josiah Wedgwood  Sons""",Josiah Wedgwood],http://images.metmuseum.org/CRDImages/es/original/128583_.jpg,A.D. 1600-1800,late 18th century,1,"[""Ceramics"",""Sculpture"",""Pottery"",""Medals"",""Medallions"",""Cameos""]",http://www.metmuseum.org/Collections/search-the-collections/199091,,,,,,,,,,,,,,,
199094,42.76.27,"Frederick Augustus, Duke of York","[""Josiah Wedgwood  Sons""",Josiah Wedgwood],http://images.metmuseum.org/CRDImages/es/original/128586.jpg,A.D. 1600-1800,late 18th century,1,"[""Ceramics"",""Sculpture"",""Pottery"",""Medals"",""Medallions"",""Cameos""]",http://www.metmuseum.org/Collections/search-the-collections/199094,,,,,,,,,,,,,,,
199098,42.76.31,Warren Hastings,"[""Josiah Wedgwood  Sons""",Josiah Wedgwood],http://images.metmuseum.org/CRDImages/es/original/128590.jpg,A.D. 1600-1800,late 18th century,1,"[""Ceramics"",""Sculpture"",""Pottery"",""Medals"",""Medallions"",""Cameos""]",http://www.metmuseum.org/Collections/search-the-collections/199098,,,,,,,,,,,,,,,
199101,42.76.35,"Ferdinand, Duke of Brunswick","[""Josiah Wedgwood  Sons""",Josiah Wedgwood],http://images.metmuseum.org/CRDImages/es/original/128593.jpg,A.D. 1600-1800,late 18th century,1,"[""Ceramics"",""Sculpture"",""Pottery"",""Medals"",""Medallions"",""Cameos""]",http://www.metmuseum.org/Collections/search-the-collections/199101,,,,,,,,,,,,,,,
199671,45.128.2,George Washington,"[""Charles Willson Peale""",Louis Jacques Pilon],http://images.metmuseum.org/CRDImages/es/original/135250.jpg,A.D. 1600-1800,1781,1,"[""Sculpture"",""Figures"",""Marble"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/199671,,,,,,,,,,,,,,,
203904,"64.101.1331a, b",Portrait of George II (reigned 1727â€“60),"[""John van Beaver""",Robert Baillie],http://images.metmuseum.org/CRDImages/es/original/DP130340.jpg,A.D. 1600-1800,1732â€“37,1,"[""Silk"",""Textiles"",""Wool"",""Tapestries""]",http://www.metmuseum.org/Collections/search-the-collections/203904,,,,,,,,,,,,,,,
205710,1974.232.2,The Happy Family,"[""Meissen Manufactory""",Johann Joachim KÃ_ndler],http://images.metmuseum.org/CRDImages/es/original/ES2323.jpg,A.D. 1600-1800,ca. 1745,1,"[""Ceramics"",""Clay"",""Faience"",""Porcelain"",""Hard paste porcelain""]",http://www.metmuseum.org/Collections/search-the-collections/205710,,,,,,,,,,,,,,,
206036,1974.356.515,Bust of a laughing boy,"[""Nymphenburg Porcelain Manufactory""",Franz Anton Bustelli],http://images.metmuseum.org/CRDImages/es/original/205204.jpg,A.D. 1600-1800,1761,1,"[""Ceramics"",""Clay"",""Faience"",""Porcelain"",""Figures"",""Hard paste porcelain"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/206036,,,,,,,,,,,,,,,
207491,1984.364.8,Head of Nijinsky,"[""Auguste Rodin""",Alexis Rudier],http://images.metmuseum.org/CRDImages/es/original/241976.jpg,A.D. 1900-present,"modeled in 1912, this bronze cast after 1967",1,"[""Metal"",""Sculpture"",""Copper alloy"",""Bronze"",""Figures"",""Marble"",""Busts"",""Black marble""]",http://www.metmuseum.org/Collections/search-the-collections/207491,,,,,,,,,,,,,,,
207543,1985.333,Pedrolino,"[""Cozzi manufactory""",Johann Esaias Nilson],http://images.metmuseum.org/CRDImages/es/original/DP144794.jpg,A.D. 1600-1800,ca. 1767,1,"[""Ceramics"",""Clay"",""Faience"",""Porcelain"",""Figures"",""Hard paste porcelain""]",http://www.metmuseum.org/Collections/search-the-collections/207543,,,,,,,,,,,,,,,
210063,1999.525,Jugate busts of Czarevitch Paul and Maria Feodorovna of Russia,"[""James Tassie""",Empress Maria Feodorovna],http://images.metmuseum.org/CRDImages/es/original/DP100528.jpg,A.D. 1600-1800,1791,1,"[""Sculpture"",""Glass"",""Cameos""]",http://www.metmuseum.org/Collections/search-the-collections/210063,,,,,,,,,,,,,,,
227729,53.225.14,"Anthony Van Dyck, Self Portrait","[""Anthony van Dyck""","Imperial Russian Tapestry Manufactory, Saint Petersburg]",http://images.metmuseum.org/CRDImages/es/original/173288.jpg,A.D. 1600-1800,late 18th century,1,"[""Metal"",""Textiles"",""Wool"",""Tapestries""]",http://www.metmuseum.org/Collections/search-the-collections/227729,,,,,,,,,,,,,,,
262505,1979.521.6,"Junger Soldat, Westerwald","[""August Sander""",GÃ_nther Sander],http://images.metmuseum.org/CRDImages/ph/original/DP228647.jpg,A.D. 1900-present,"ca. 1945, printed 1978",1,"[""Photographs"",""Gelatin silver prints""]",http://www.metmuseum.org/Collections/search-the-collections/262505,,,,,,,,,,,,,,,
262690,1979.677.7,Ã‰gypte Moyenne. Le Sphynx vu de face,"[""Maxime Du Camp""",Imprimerie Blanquart-Ã‰vrard],http://images.metmuseum.org/CRDImages/ph/original/MM60129.jpg,A.D. 1800-1900,1850,1,"[""Photographs"",""Salted paper prints""]",http://www.metmuseum.org/Collections/search-the-collections/262690,,,,,,,,,,,,,,,
263070,1981.1165,[Family Portrait],"[""W. Penny""",William L. German],http://images.metmuseum.org/CRDImages/ph/original/DT8784.jpg,A.D. 1800-1900,ca. 1855,3,"""Photographs""",http://www.metmuseum.org/Collections/search-the-collections/263070,,,,,,,,,,,,,,,
263168,1981.1229.2,Nubie. Ibsamboul. Colosse mÃ©dial (enfoui) du SpÃ©os de PhrÃ¨,"[""Maxime Du Camp""",Imprimerie Blanquart-Ã‰vrard],http://images.metmuseum.org/CRDImages/ph/original/PH9602.jpg,A.D. 1800-1900,1850,1,"[""Photographs"",""Salted paper prints""]",http://www.metmuseum.org/Collections/search-the-collections/263168,,,,,,,,,,,,,,,
267799,33.43.386,[Female Nude Standing in Doorway with Small Mirror in Hand],"[""Alfred Stieglitz""",Clarence H. White],http://images.metmuseum.org/CRDImages/ph/original/MM58793.jpg,A.D. 1900-present,"1907, printed 1907â€“9",1,"[""Photographs"",""Platinum prints""]",http://www.metmuseum.org/Collections/search-the-collections/267799,,,,,,,,,,,,,,,
268361,37.14.8,[Students from the Emerson School for Girls],"[""Albert Sands Southworth""",Southworth  Hawes],http://images.metmuseum.org/CRDImages/ph/original/PH241.jpg,A.D. 1800-1900,ca. 1850,1,"[""Photographs"",""Daguerreotypes""]",http://www.metmuseum.org/Collections/search-the-collections/268361,,,,,,,,,,,,,,,
270956,64.677.4,Charles Baudelaire,"[""Ã‰tienne Carjat""",Goupil et Cie],http://images.metmuseum.org/CRDImages/ph/original/DP109640.jpg,A.D. 1800-1900,ca. 1863,1,"[""Photographs"",""Photomechanical reproductions"",""Woodburytypes""]",http://www.metmuseum.org/Collections/search-the-collections/270956,,,,,,,,,,,,,,,
10484,38.146.3,Portrait of a Lady,Alvan Clark,http://images.metmuseum.org/CRDImages/ap/original/DP161467.jpg,A.D. 1800-1900,ca. 1835,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/10484,,,,,,,,,,,,,,,,
10855,38.145.91,Portrait of an Old Lady,James Sanford Ellsworth,http://images.metmuseum.org/CRDImages/ap/original/DP105570w.jpg,A.D. 1800-1900,ca. 1840â€“45,1,"[""Drawings"",""Paper"",""Watercolors""]",http://www.metmuseum.org/Collections/search-the-collections/10855,,,,,,,,,,,,,,,,
10896,49.67,Portrait of a Gentleman,William Franks,http://images.metmuseum.org/CRDImages/ap/original/ap49.67.jpg,A.D. 1600-1800,ca. 1795,2,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/10896,,,,,,,,,,,,,,,,
10948,38.146.7,Self-portrait,Thomas Gimbrede,http://images.metmuseum.org/CRDImages/ap/original/ap38.146.7.jpg,A.D. 1800-1900,ca. 1805,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/10948,,,,,,,,,,,,,,,,
10958,68.222.25,Portrait of a Lady,Sarah Goodridge,http://images.metmuseum.org/CRDImages/ap/original/ap68.222.25.jpg,A.D. 1800-1900,1830,2,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/10958,,,,,,,,,,,,,,,,
10986,24.109.95,Portrait of a Gentleman,Nathaniel Hancock,http://images.metmuseum.org/CRDImages/ap/original/DP161460.jpg,A.D. 1600-1800,ca. 1785,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/10986,,,,,,,,,,,,,,,,
11015,32.75.13,Portrait of a Lady,George Harvey,http://images.metmuseum.org/CRDImages/ap/original/ap32.75.13.jpg,A.D. 1800-1900,ca. 1830,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/11015,,,,,,,,,,,,,,,,
11365,95.2,Portrait of a Lady,Joseph Kyle,http://images.metmuseum.org/CRDImages/ap/original/ap95.20.jpg,A.D. 1800-1900,1861,1,"[""Paintings"",""Canvas"",""Oil paintings""]",http://www.metmuseum.org/Collections/search-the-collections/11365,,,,,,,,,,,,,,,,
11506,1985.141.7,Portrait of a Lady,,http://images.metmuseum.org/CRDImages/ap/original/DP222175.jpg,A.D. 1800-1900,ca. 1805,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/11506,,,,,,,,,,,,,,,,
11773,25.106.12,Portrait of a Lady,Joseph-Pierre Picot de Limoelan de Cloriviere,http://images.metmuseum.org/CRDImages/ap/original/ap25.106.12.jpg,A.D. 1800-1900,ca. 1808,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/11773,,,,,,,,,,,,,,,,
11931,28.169.2,Mrs. Gabriel Manigault (Margaret Izard),Walter Robertson,http://images.metmuseum.org/CRDImages/ap/original/DP222406.jpg,A.D. 1600-1800,ca. 1795,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/11931,,,,,,,,,,,,,,,,
11932,95.14.112,Portrait of a Lady,Walter Robertson,http://images.metmuseum.org/CRDImages/ap/original/ap95.14.112.jpg,A.D. 1600-1800,ca. 1795,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/11932,,,,,,,,,,,,,,,,
11944,95.14.118,Humphry Howland,Nathaniel Rogers,http://images.metmuseum.org/CRDImages/ap/original/ap95.14.118.jpg,A.D. 1800-1900,ca. 1822,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/11944,,,,,,,,,,,,,,,,
11973,68.222.33,Portrait of a Lady,Moses . Russell,http://images.metmuseum.org/CRDImages/ap/original/DP168958.jpg,A.D. 1800-1900,1834,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/11973,,,,,,,,,,,,,,,,
12379,50.130.147a,"Fish and Fishing Motifs, Faces and Figures (from Switzerland 1869 Sketchbook)",John Singer Sargent,http://images.metmuseum.org/CRDImages/ap/original/219108.jpg,A.D. 1800-1900,"May 26, 1869",1,"[""Ink"",""Drawings"",""Paper"",""Graphite"",""Wove paper""]",http://www.metmuseum.org/Collections/search-the-collections/12379,,,,,,,,,,,,,,,,
12700,1970.118,Portrait of a Gentleman,Thomas Seir Cummings,http://images.metmuseum.org/CRDImages/ap/original/ap1970.118.jpg,A.D. 1800-1900,ca. 1840,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/12700,,,,,,,,,,,,,,,,
12812,50.145.36,Portrait of a Gentleman,Benjamin Trott,http://images.metmuseum.org/CRDImages/ap/original/DP276995.jpg,A.D. 1800-1900,ca. 1812,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/12812,,,,,,,,,,,,,,,,
12864,41.35.2,Portrait of a Gentleman,,http://images.metmuseum.org/CRDImages/ap/original/ap41.35.2.jpg,A.D. 1600-1800,early 18th century,1,"[""Metal"",""Paintings"",""Copper"",""Oil paintings"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/12864,,,,,,,,,,,,,,,,
12971,35.114,Portrait of a Girl,,http://images.metmuseum.org/CRDImages/ap/original/ap35.114.jpg,A.D. 1800-1900,ca. 1830,1,"[""Paintings"",""Watercolors"",""Bone"",""Ivory"",""Miniatures""]",http://www.metmuseum.org/Collections/search-the-collections/12971,,,,,,,,,,,,,,,,
